"Customer ID","Segment","Cluster","Shops_Winter","Shops_Spring","Shops_Summer","Shops_Fall","Season"
1109,"Segment 3",3,0,0,0,1,"Fall"
1110,"Segment 4",4,1,0,0,0,"Winter"
1111,"Segment 3",3,0,0,0,1,"Fall"
1112,"Segment 1",1,0,0,1,0,"Summer"
1113,"Segment 4",4,0,1,0,0,"Spring"
1114,"Segment 1",1,0,0,1,0,"Summer"
1115,"Segment 2",2,0,0,0,1,"Fall"
1116,"Segment 1",1,0,0,0,1,"Fall"
1117,"Segment 4",4,1,0,0,0,"Winter"
1118,"Segment 1",1,0,1,0,0,"Spring"
1119,"Segment 1",1,0,0,1,0,"Summer"
1120,"Segment 3",3,0,1,0,0,"Spring"
1121,"Segment 1",1,1,0,0,0,"Winter"
1122,"Segment 2",2,0,0,0,1,"Fall"
1123,"Segment 4",4,0,1,0,0,"Spring"
1124,"Segment 3",3,0,0,0,1,"Fall"
1125,"Segment 1",1,0,1,0,0,"Spring"
1126,"Segment 3",3,0,0,1,0,"Summer"
1127,"Segment 3",3,1,0,0,0,"Winter"
1128,"Segment 1",1,0,1,0,0,"Spring"
1129,"Segment 2",2,1,0,0,0,"Winter"
1130,"Segment 1",1,1,0,0,0,"Winter"
1131,"Segment 2",2,0,0,1,0,"Summer"
1132,"Segment 4",4,0,1,0,0,"Spring"
1133,"Segment 4",4,0,1,0,0,"Spring"
1134,"Segment 1",1,1,0,0,0,"Winter"
1135,"Segment 4",4,0,0,1,0,"Summer"
1136,"Segment 4",4,1,0,0,0,"Winter"
1137,"Segment 1",1,0,0,1,0,"Summer"
1138,"Segment 3",3,1,0,0,0,"Winter"
1139,"Segment 1",1,0,0,1,0,"Summer"
1140,"Segment 2",2,0,1,0,0,"Spring"
1141,"Segment 3",3,1,0,0,0,"Winter"
1142,"Segment 1",1,1,0,0,0,"Winter"
1143,"Segment 4",4,0,1,0,0,"Spring"
1144,"Segment 2",2,1,0,0,0,"Winter"
1145,"Segment 1",1,0,0,0,1,"Fall"
1146,"Segment 3",3,0,0,1,0,"Summer"
1147,"Segment 2",2,0,0,1,0,"Summer"
1148,"Segment 2",2,1,0,0,0,"Winter"
1149,"Segment 3",3,0,1,0,0,"Spring"
1150,"Segment 3",3,0,1,0,0,"Spring"
1151,"Segment 3",3,1,0,0,0,"Winter"
1152,"Segment 4",4,0,1,0,0,"Spring"
1153,"Segment 2",2,0,0,0,1,"Fall"
1154,"Segment 1",1,0,0,1,0,"Summer"
1155,"Segment 3",3,0,1,0,0,"Spring"
1156,"Segment 2",2,0,0,0,1,"Fall"
1157,"Segment 1",1,0,0,1,0,"Summer"
1158,"Segment 1",1,0,0,0,1,"Fall"
1159,"Segment 4",4,0,0,1,0,"Summer"
1160,"Segment 2",2,0,0,0,1,"Fall"
1161,"Segment 3",3,0,0,1,0,"Summer"
1162,"Segment 2",2,0,0,0,1,"Fall"
1163,"Segment 4",4,1,0,0,0,"Winter"
1164,"Segment 3",3,0,0,1,0,"Summer"
1165,"Segment 4",4,1,0,0,0,"Winter"
1166,"Segment 3",3,1,0,0,0,"Winter"
1167,"Segment 2",2,1,0,0,0,"Winter"
1168,"Segment 4",4,0,0,1,0,"Summer"
1169,"Segment 4",4,0,0,1,0,"Summer"
1170,"Segment 1",1,0,0,0,1,"Fall"
1171,"Segment 2",2,0,1,0,0,"Spring"
1172,"Segment 1",1,0,1,0,0,"Spring"
1173,"Segment 4",4,0,1,0,0,"Spring"
1174,"Segment 3",3,1,0,0,0,"Winter"
1175,"Segment 1",1,1,0,0,0,"Winter"
1176,"Segment 1",1,0,1,0,0,"Spring"
1177,"Segment 1",1,1,0,0,0,"Winter"
1178,"Segment 2",2,0,1,0,0,"Spring"
1179,"Segment 1",1,0,1,0,0,"Spring"
1180,"Segment 3",3,0,0,1,0,"Summer"
1181,"Segment 1",1,0,1,0,0,"Spring"
1182,"Segment 4",4,0,0,1,0,"Summer"
1183,"Segment 2",2,0,1,0,0,"Spring"
1184,"Segment 1",1,0,1,0,0,"Spring"
1185,"Segment 4",4,0,0,0,1,"Fall"
1186,"Segment 4",4,0,1,0,0,"Spring"
1187,"Segment 4",4,0,0,1,0,"Summer"
1188,"Segment 4",4,0,0,0,1,"Fall"
1189,"Segment 2",2,0,0,1,0,"Summer"
1190,"Segment 4",4,0,0,1,0,"Summer"
1191,"Segment 2",2,1,0,0,0,"Winter"
1192,"Segment 1",1,1,0,0,0,"Winter"
1193,"Segment 2",2,0,0,1,0,"Summer"
1194,"Segment 1",1,0,0,0,1,"Fall"
1195,"Segment 2",2,1,0,0,0,"Winter"
1196,"Segment 1",1,1,0,0,0,"Winter"
1197,"Segment 3",3,1,0,0,0,"Winter"
1198,"Segment 4",4,0,0,0,1,"Fall"
1199,"Segment 1",1,0,0,1,0,"Summer"
1200,"Segment 4",4,0,0,0,1,"Fall"
1201,"Segment 1",1,1,0,0,0,"Winter"
1202,"Segment 3",3,0,0,1,0,"Summer"
1203,"Segment 2",2,0,1,0,0,"Spring"
1204,"Segment 4",4,1,0,0,0,"Winter"
1205,"Segment 4",4,0,1,0,0,"Spring"
1206,"Segment 4",4,0,1,0,0,"Spring"
1207,"Segment 3",3,0,0,0,1,"Fall"
1208,"Segment 4",4,0,0,1,0,"Summer"
1209,"Segment 3",3,1,0,0,0,"Winter"
1210,"Segment 1",1,1,0,0,0,"Winter"
1211,"Segment 1",1,0,0,0,1,"Fall"
1212,"Segment 1",1,0,1,0,0,"Spring"
1213,"Segment 3",3,0,0,1,0,"Summer"
1214,"Segment 2",2,0,1,0,0,"Spring"
1215,"Segment 3",3,0,0,0,1,"Fall"
1216,"Segment 2",2,1,0,0,0,"Winter"
1217,"Segment 2",2,0,0,1,0,"Summer"
1218,"Segment 3",3,0,0,0,1,"Fall"
1219,"Segment 4",4,0,1,0,0,"Spring"
1220,"Segment 3",3,1,0,0,0,"Winter"
1221,"Segment 4",4,1,0,0,0,"Winter"
1222,"Segment 1",1,1,0,0,0,"Winter"
1223,"Segment 4",4,0,0,0,1,"Fall"
1224,"Segment 2",2,1,0,0,0,"Winter"
1225,"Segment 2",2,0,0,1,0,"Summer"
1226,"Segment 3",3,0,0,0,1,"Fall"
1227,"Segment 4",4,0,0,0,1,"Fall"
1228,"Segment 1",1,0,1,0,0,"Spring"
1229,"Segment 2",2,1,0,0,0,"Winter"
1230,"Segment 3",3,1,0,0,0,"Winter"
1231,"Segment 1",1,0,1,0,0,"Spring"
1232,"Segment 4",4,0,1,0,0,"Spring"
1233,"Segment 2",2,0,0,1,0,"Summer"
1234,"Segment 4",4,1,0,0,0,"Winter"
1235,"Segment 4",4,0,0,0,1,"Fall"
1236,"Segment 3",3,0,1,0,0,"Spring"
1237,"Segment 1",1,0,0,1,0,"Summer"
1238,"Segment 1",1,0,1,0,0,"Spring"
1239,"Segment 4",4,1,0,0,0,"Winter"
1240,"Segment 2",2,0,1,0,0,"Spring"
1241,"Segment 3",3,1,0,0,0,"Winter"
1242,"Segment 2",2,1,0,0,0,"Winter"
1243,"Segment 2",2,0,0,1,0,"Summer"
1244,"Segment 3",3,0,1,0,0,"Spring"
1245,"Segment 4",4,0,0,1,0,"Summer"
1246,"Segment 2",2,0,0,0,1,"Fall"
1247,"Segment 3",3,1,0,0,0,"Winter"
1248,"Segment 4",4,0,1,0,0,"Spring"
1249,"Segment 2",2,1,0,0,0,"Winter"
1250,"Segment 2",2,1,0,0,0,"Winter"
1251,"Segment 2",2,1,0,0,0,"Winter"
1252,"Segment 4",4,0,1,0,0,"Spring"
1253,"Segment 1",1,0,0,0,1,"Fall"
1254,"Segment 1",1,1,0,0,0,"Winter"
1255,"Segment 2",2,0,1,0,0,"Spring"
1256,"Segment 1",1,0,0,0,1,"Fall"
1257,"Segment 2",2,1,0,0,0,"Winter"
1258,"Segment 2",2,0,1,0,0,"Spring"
1259,"Segment 4",4,0,1,0,0,"Spring"
1260,"Segment 4",4,0,0,0,1,"Fall"
1261,"Segment 4",4,0,1,0,0,"Spring"
1262,"Segment 3",3,0,0,1,0,"Summer"
1263,"Segment 1",1,1,0,0,0,"Winter"
1264,"Segment 1",1,1,0,0,0,"Winter"
1265,"Segment 3",3,1,0,0,0,"Winter"
1266,"Segment 3",3,0,1,0,0,"Spring"
1267,"Segment 1",1,0,0,0,1,"Fall"
1268,"Segment 3",3,0,1,0,0,"Spring"
1269,"Segment 3",3,1,0,0,0,"Winter"
1270,"Segment 2",2,0,1,0,0,"Spring"
1271,"Segment 4",4,0,0,0,1,"Fall"
1272,"Segment 4",4,0,1,0,0,"Spring"
1273,"Segment 1",1,1,0,0,0,"Winter"
1274,"Segment 2",2,0,1,0,0,"Spring"
1275,"Segment 4",4,0,1,0,0,"Spring"
1276,"Segment 2",2,0,0,0,1,"Fall"
1277,"Segment 4",4,0,1,0,0,"Spring"
1278,"Segment 1",1,0,1,0,0,"Spring"
1279,"Segment 3",3,0,0,0,1,"Fall"
1280,"Segment 2",2,0,0,0,1,"Fall"
1281,"Segment 1",1,1,0,0,0,"Winter"
1282,"Segment 1",1,0,1,0,0,"Spring"
1283,"Segment 3",3,1,0,0,0,"Winter"
1284,"Segment 4",4,1,0,0,0,"Winter"
1285,"Segment 4",4,0,1,0,0,"Spring"
1286,"Segment 4",4,0,0,0,1,"Fall"
1287,"Segment 1",1,1,0,0,0,"Winter"
1288,"Segment 3",3,1,0,0,0,"Winter"
1289,"Segment 4",4,1,0,0,0,"Winter"
1290,"Segment 3",3,0,0,0,1,"Fall"
1291,"Segment 2",2,0,1,0,0,"Spring"
1292,"Segment 2",2,0,1,0,0,"Spring"
1293,"Segment 1",1,0,0,1,0,"Summer"
1294,"Segment 1",1,0,0,0,1,"Fall"
1295,"Segment 1",1,0,0,1,0,"Summer"
1296,"Segment 3",3,0,0,0,1,"Fall"
1297,"Segment 2",2,0,1,0,0,"Spring"
1298,"Segment 4",4,0,0,1,0,"Summer"
1299,"Segment 3",3,0,0,1,0,"Summer"
1300,"Segment 1",1,0,0,0,1,"Fall"
1301,"Segment 4",4,0,1,0,0,"Spring"
1302,"Segment 1",1,0,0,0,1,"Fall"
1303,"Segment 3",3,0,0,0,1,"Fall"
1304,"Segment 3",3,0,0,1,0,"Summer"
1305,"Segment 4",4,0,1,0,0,"Spring"
1306,"Segment 1",1,0,1,0,0,"Spring"
1307,"Segment 2",2,1,0,0,0,"Winter"
1308,"Segment 3",3,0,0,1,0,"Summer"
1309,"Segment 2",2,0,0,1,0,"Summer"
1310,"Segment 1",1,0,0,1,0,"Summer"
1311,"Segment 3",3,1,0,0,0,"Winter"
1312,"Segment 1",1,0,0,0,1,"Fall"
1313,"Segment 4",4,1,0,0,0,"Winter"
1314,"Segment 2",2,0,0,1,0,"Summer"
1315,"Segment 3",3,0,0,1,0,"Summer"
1316,"Segment 4",4,0,1,0,0,"Spring"
1317,"Segment 1",1,0,1,0,0,"Spring"
1318,"Segment 3",3,0,1,0,0,"Spring"
1319,"Segment 3",3,0,1,0,0,"Spring"
1320,"Segment 2",2,0,1,0,0,"Spring"
1321,"Segment 2",2,0,0,0,1,"Fall"
1322,"Segment 4",4,1,0,0,0,"Winter"
1323,"Segment 1",1,1,0,0,0,"Winter"
1324,"Segment 4",4,0,1,0,0,"Spring"
1325,"Segment 3",3,0,0,1,0,"Summer"
1326,"Segment 3",3,0,0,1,0,"Summer"
1327,"Segment 1",1,0,1,0,0,"Spring"
1328,"Segment 2",2,1,0,0,0,"Winter"
1329,"Segment 4",4,1,0,0,0,"Winter"
1330,"Segment 2",2,0,0,0,1,"Fall"
1331,"Segment 3",3,0,0,0,1,"Fall"
1332,"Segment 3",3,0,1,0,0,"Spring"
1333,"Segment 4",4,0,1,0,0,"Spring"
1334,"Segment 3",3,1,0,0,0,"Winter"
1335,"Segment 1",1,0,1,0,0,"Spring"
1336,"Segment 1",1,0,0,0,1,"Fall"
1337,"Segment 1",1,0,1,0,0,"Spring"
1338,"Segment 3",3,0,1,0,0,"Spring"
1339,"Segment 2",2,1,0,0,0,"Winter"
1340,"Segment 1",1,1,0,0,0,"Winter"
1341,"Segment 1",1,0,0,0,1,"Fall"
1342,"Segment 3",3,0,0,0,1,"Fall"
1343,"Segment 2",2,0,0,1,0,"Summer"
1344,"Segment 2",2,0,1,0,0,"Spring"
1345,"Segment 1",1,0,0,0,1,"Fall"
1346,"Segment 2",2,0,0,0,1,"Fall"
1347,"Segment 3",3,1,0,0,0,"Winter"
1348,"Segment 4",4,0,0,1,0,"Summer"
1349,"Segment 3",3,0,1,0,0,"Spring"
1350,"Segment 3",3,0,1,0,0,"Spring"
1351,"Segment 1",1,0,0,0,1,"Fall"
1352,"Segment 3",3,0,0,1,0,"Summer"
1353,"Segment 4",4,0,1,0,0,"Spring"
1354,"Segment 1",1,1,0,0,0,"Winter"
1355,"Segment 2",2,0,1,0,0,"Spring"
1356,"Segment 4",4,0,0,1,0,"Summer"
1357,"Segment 4",4,0,1,0,0,"Spring"
1358,"Segment 3",3,0,0,1,0,"Summer"
1359,"Segment 3",3,0,1,0,0,"Spring"
1360,"Segment 1",1,1,0,0,0,"Winter"
1361,"Segment 2",2,0,0,0,1,"Fall"
1362,"Segment 2",2,0,0,0,1,"Fall"
1363,"Segment 1",1,0,0,0,1,"Fall"
1364,"Segment 4",4,0,0,1,0,"Summer"
1365,"Segment 4",4,0,0,0,1,"Fall"
1366,"Segment 1",1,1,0,0,0,"Winter"
1367,"Segment 2",2,0,0,0,1,"Fall"
1368,"Segment 4",4,0,0,0,1,"Fall"
1369,"Segment 1",1,0,0,1,0,"Summer"
1370,"Segment 3",3,1,0,0,0,"Winter"
1371,"Segment 3",3,0,0,1,0,"Summer"
1372,"Segment 3",3,0,1,0,0,"Spring"
1373,"Segment 4",4,0,0,0,1,"Fall"
1374,"Segment 3",3,1,0,0,0,"Winter"
1375,"Segment 3",3,0,0,0,1,"Fall"
1376,"Segment 1",1,0,1,0,0,"Spring"
1377,"Segment 4",4,0,1,0,0,"Spring"
1378,"Segment 3",3,0,1,0,0,"Spring"
1379,"Segment 3",3,0,0,0,1,"Fall"
1380,"Segment 3",3,0,0,0,1,"Fall"
1381,"Segment 2",2,1,0,0,0,"Winter"
1382,"Segment 3",3,1,0,0,0,"Winter"
1383,"Segment 4",4,1,0,0,0,"Winter"
1384,"Segment 3",3,0,1,0,0,"Spring"
1385,"Segment 4",4,0,0,0,1,"Fall"
1386,"Segment 3",3,0,0,0,1,"Fall"
1387,"Segment 2",2,0,0,0,1,"Fall"
1388,"Segment 3",3,1,0,0,0,"Winter"
1389,"Segment 2",2,0,1,0,0,"Spring"
1390,"Segment 3",3,0,0,0,1,"Fall"
1391,"Segment 1",1,0,0,1,0,"Summer"
1392,"Segment 2",2,1,0,0,0,"Winter"
1393,"Segment 1",1,0,1,0,0,"Spring"
1394,"Segment 1",1,0,1,0,0,"Spring"
1395,"Segment 1",1,0,0,0,1,"Fall"
1396,"Segment 2",2,0,1,0,0,"Spring"
1397,"Segment 2",2,1,0,0,0,"Winter"
1398,"Segment 4",4,0,0,1,0,"Summer"
1399,"Segment 3",3,0,0,1,0,"Summer"
1400,"Segment 3",3,1,0,0,0,"Winter"
1401,"Segment 2",2,0,0,0,1,"Fall"
1402,"Segment 3",3,0,0,0,1,"Fall"
1403,"Segment 2",2,0,0,1,0,"Summer"
1404,"Segment 1",1,0,1,0,0,"Spring"
1405,"Segment 2",2,1,0,0,0,"Winter"
1406,"Segment 3",3,1,0,0,0,"Winter"
1407,"Segment 3",3,0,1,0,0,"Spring"
1408,"Segment 4",4,0,1,0,0,"Spring"
1409,"Segment 4",4,1,0,0,0,"Winter"
1410,"Segment 1",1,0,1,0,0,"Spring"
1411,"Segment 4",4,0,0,1,0,"Summer"
1412,"Segment 2",2,0,0,1,0,"Summer"
1413,"Segment 3",3,0,0,1,0,"Summer"
1414,"Segment 3",3,0,0,0,1,"Fall"
1415,"Segment 1",1,0,0,1,0,"Summer"
1416,"Segment 4",4,1,0,0,0,"Winter"
1417,"Segment 2",2,0,0,1,0,"Summer"
1418,"Segment 2",2,0,1,0,0,"Spring"
1419,"Segment 1",1,0,0,1,0,"Summer"
1420,"Segment 3",3,0,0,1,0,"Summer"
1421,"Segment 1",1,0,0,1,0,"Summer"
1422,"Segment 4",4,0,1,0,0,"Spring"
1423,"Segment 2",2,0,0,0,1,"Fall"
1424,"Segment 2",2,0,0,0,1,"Fall"
1425,"Segment 2",2,0,0,0,1,"Fall"
1426,"Segment 2",2,1,0,0,0,"Winter"
1427,"Segment 2",2,0,0,1,0,"Summer"
1428,"Segment 1",1,0,0,1,0,"Summer"
1429,"Segment 1",1,0,0,1,0,"Summer"
1430,"Segment 1",1,0,0,0,1,"Fall"
1431,"Segment 1",1,0,0,1,0,"Summer"
1432,"Segment 3",3,0,0,0,1,"Fall"
1433,"Segment 1",1,1,0,0,0,"Winter"
1434,"Segment 2",2,1,0,0,0,"Winter"
1435,"Segment 4",4,0,0,1,0,"Summer"
1436,"Segment 4",4,0,0,0,1,"Fall"
1437,"Segment 3",3,1,0,0,0,"Winter"
1438,"Segment 4",4,1,0,0,0,"Winter"
1439,"Segment 2",2,0,1,0,0,"Spring"
1440,"Segment 1",1,0,0,1,0,"Summer"
1441,"Segment 1",1,0,1,0,0,"Spring"
1442,"Segment 2",2,0,0,1,0,"Summer"
1443,"Segment 4",4,0,1,0,0,"Spring"
1444,"Segment 2",2,0,0,0,1,"Fall"
1445,"Segment 1",1,0,0,0,1,"Fall"
1446,"Segment 2",2,0,0,0,1,"Fall"
1447,"Segment 2",2,0,0,1,0,"Summer"
1448,"Segment 3",3,0,0,1,0,"Summer"
1449,"Segment 4",4,0,0,1,0,"Summer"
1450,"Segment 3",3,1,0,0,0,"Winter"
1451,"Segment 3",3,1,0,0,0,"Winter"
1452,"Segment 2",2,0,0,0,1,"Fall"
1453,"Segment 2",2,0,1,0,0,"Spring"
1454,"Segment 3",3,1,0,0,0,"Winter"
1455,"Segment 2",2,1,0,0,0,"Winter"
1456,"Segment 4",4,0,0,0,1,"Fall"
1457,"Segment 4",4,0,1,0,0,"Spring"
1458,"Segment 4",4,0,1,0,0,"Spring"
1459,"Segment 2",2,0,1,0,0,"Spring"
1460,"Segment 1",1,1,0,0,0,"Winter"
1461,"Segment 4",4,0,0,0,1,"Fall"
1462,"Segment 4",4,0,0,1,0,"Summer"
1463,"Segment 1",1,0,0,1,0,"Summer"
1464,"Segment 1",1,0,0,1,0,"Summer"
1465,"Segment 1",1,1,0,0,0,"Winter"
1466,"Segment 4",4,1,0,0,0,"Winter"
1467,"Segment 4",4,0,0,1,0,"Summer"
1468,"Segment 1",1,1,0,0,0,"Winter"
1469,"Segment 2",2,0,0,0,1,"Fall"
1470,"Segment 1",1,1,0,0,0,"Winter"
1471,"Segment 2",2,0,1,0,0,"Spring"
1472,"Segment 3",3,0,1,0,0,"Spring"
1473,"Segment 2",2,0,1,0,0,"Spring"
1474,"Segment 4",4,0,0,0,1,"Fall"
1475,"Segment 1",1,0,0,0,1,"Fall"
1476,"Segment 1",1,0,1,0,0,"Spring"
1477,"Segment 1",1,0,0,0,1,"Fall"
1478,"Segment 1",1,0,0,1,0,"Summer"
1479,"Segment 1",1,0,0,1,0,"Summer"
1480,"Segment 4",4,0,1,0,0,"Spring"
1481,"Segment 3",3,0,0,0,1,"Fall"
1482,"Segment 2",2,0,1,0,0,"Spring"
1483,"Segment 1",1,0,1,0,0,"Spring"
1484,"Segment 1",1,0,0,1,0,"Summer"
1485,"Segment 1",1,0,0,1,0,"Summer"
1486,"Segment 3",3,0,1,0,0,"Spring"
1487,"Segment 1",1,0,1,0,0,"Spring"
1488,"Segment 1",1,0,0,1,0,"Summer"
1489,"Segment 1",1,1,0,0,0,"Winter"
1490,"Segment 1",1,0,0,1,0,"Summer"
1491,"Segment 4",4,0,1,0,0,"Spring"
1492,"Segment 3",3,0,0,1,0,"Summer"
1493,"Segment 2",2,0,0,1,0,"Summer"
1494,"Segment 2",2,0,0,0,1,"Fall"
1495,"Segment 3",3,0,1,0,0,"Spring"
1496,"Segment 1",1,1,0,0,0,"Winter"
1497,"Segment 4",4,1,0,0,0,"Winter"
1498,"Segment 2",2,0,1,0,0,"Spring"
1499,"Segment 2",2,0,0,1,0,"Summer"
1500,"Segment 3",3,0,0,0,1,"Fall"
1501,"Segment 4",4,0,0,1,0,"Summer"
1502,"Segment 3",3,0,1,0,0,"Spring"
1503,"Segment 3",3,0,0,1,0,"Summer"
1504,"Segment 2",2,0,0,0,1,"Fall"
1505,"Segment 4",4,1,0,0,0,"Winter"
1506,"Segment 2",2,0,0,1,0,"Summer"
1507,"Segment 2",2,0,0,0,1,"Fall"
1508,"Segment 4",4,1,0,0,0,"Winter"
1509,"Segment 1",1,0,1,0,0,"Spring"
1510,"Segment 1",1,0,0,1,0,"Summer"
1511,"Segment 2",2,0,0,0,1,"Fall"
1512,"Segment 4",4,1,0,0,0,"Winter"
1513,"Segment 2",2,1,0,0,0,"Winter"
1514,"Segment 1",1,0,1,0,0,"Spring"
1515,"Segment 3",3,1,0,0,0,"Winter"
1516,"Segment 4",4,0,0,0,1,"Fall"
1517,"Segment 1",1,1,0,0,0,"Winter"
1518,"Segment 2",2,0,1,0,0,"Spring"
1519,"Segment 4",4,1,0,0,0,"Winter"
1520,"Segment 4",4,0,0,0,1,"Fall"
1521,"Segment 1",1,0,0,1,0,"Summer"
1522,"Segment 3",3,0,0,1,0,"Summer"
1523,"Segment 1",1,0,1,0,0,"Spring"
1524,"Segment 4",4,0,0,1,0,"Summer"
1525,"Segment 1",1,0,0,1,0,"Summer"
1526,"Segment 1",1,1,0,0,0,"Winter"
1527,"Segment 2",2,0,0,1,0,"Summer"
1528,"Segment 1",1,0,0,0,1,"Fall"
1529,"Segment 4",4,0,1,0,0,"Spring"
1530,"Segment 3",3,1,0,0,0,"Winter"
1531,"Segment 2",2,0,1,0,0,"Spring"
1532,"Segment 4",4,0,1,0,0,"Spring"
1533,"Segment 2",2,1,0,0,0,"Winter"
1534,"Segment 2",2,0,0,1,0,"Summer"
1535,"Segment 4",4,0,0,1,0,"Summer"
1536,"Segment 1",1,0,0,0,1,"Fall"
1537,"Segment 3",3,0,0,1,0,"Summer"
1538,"Segment 4",4,0,1,0,0,"Spring"
1539,"Segment 2",2,0,0,0,1,"Fall"
1540,"Segment 1",1,0,1,0,0,"Spring"
1541,"Segment 3",3,1,0,0,0,"Winter"
1542,"Segment 3",3,1,0,0,0,"Winter"
1543,"Segment 2",2,1,0,0,0,"Winter"
1544,"Segment 4",4,0,0,0,1,"Fall"
1545,"Segment 1",1,0,1,0,0,"Spring"
1546,"Segment 1",1,1,0,0,0,"Winter"
1547,"Segment 2",2,0,0,1,0,"Summer"
1548,"Segment 2",2,0,0,1,0,"Summer"
1549,"Segment 2",2,0,0,1,0,"Summer"
1550,"Segment 3",3,0,1,0,0,"Spring"
1551,"Segment 2",2,0,0,1,0,"Summer"
1552,"Segment 2",2,0,0,1,0,"Summer"
1553,"Segment 2",2,0,1,0,0,"Spring"
1554,"Segment 1",1,0,1,0,0,"Spring"
1555,"Segment 2",2,1,0,0,0,"Winter"
1556,"Segment 1",1,1,0,0,0,"Winter"
1557,"Segment 3",3,0,0,0,1,"Fall"
1558,"Segment 1",1,0,0,0,1,"Fall"
1559,"Segment 3",3,0,0,0,1,"Fall"
1560,"Segment 4",4,0,0,0,1,"Fall"
1561,"Segment 4",4,1,0,0,0,"Winter"
1562,"Segment 2",2,0,0,1,0,"Summer"
1563,"Segment 3",3,1,0,0,0,"Winter"
1564,"Segment 2",2,0,0,0,1,"Fall"
1565,"Segment 1",1,0,0,1,0,"Summer"
1566,"Segment 4",4,0,0,0,1,"Fall"
1567,"Segment 4",4,1,0,0,0,"Winter"
1568,"Segment 1",1,0,1,0,0,"Spring"
1569,"Segment 4",4,0,1,0,0,"Spring"
1570,"Segment 3",3,0,0,1,0,"Summer"
1571,"Segment 1",1,1,0,0,0,"Winter"
1572,"Segment 1",1,1,0,0,0,"Winter"
1573,"Segment 3",3,0,0,1,0,"Summer"
1574,"Segment 1",1,0,0,1,0,"Summer"
1575,"Segment 1",1,0,1,0,0,"Spring"
1576,"Segment 2",2,0,1,0,0,"Spring"
1577,"Segment 4",4,0,1,0,0,"Spring"
1578,"Segment 2",2,0,1,0,0,"Spring"
1579,"Segment 4",4,1,0,0,0,"Winter"
1580,"Segment 3",3,0,0,1,0,"Summer"
1581,"Segment 4",4,0,0,1,0,"Summer"
1582,"Segment 4",4,0,0,0,1,"Fall"
1583,"Segment 3",3,0,1,0,0,"Spring"
1584,"Segment 4",4,0,0,1,0,"Summer"
1585,"Segment 3",3,0,1,0,0,"Spring"
1586,"Segment 2",2,0,0,0,1,"Fall"
1587,"Segment 1",1,0,0,0,1,"Fall"
1588,"Segment 4",4,0,0,1,0,"Summer"
1589,"Segment 2",2,1,0,0,0,"Winter"
1590,"Segment 3",3,0,0,1,0,"Summer"
1591,"Segment 3",3,1,0,0,0,"Winter"
1592,"Segment 3",3,1,0,0,0,"Winter"
1593,"Segment 4",4,0,0,1,0,"Summer"
1594,"Segment 4",4,0,1,0,0,"Spring"
1595,"Segment 2",2,0,0,1,0,"Summer"
1596,"Segment 2",2,0,1,0,0,"Spring"
1597,"Segment 1",1,0,0,0,1,"Fall"
1598,"Segment 2",2,1,0,0,0,"Winter"
1599,"Segment 4",4,0,0,0,1,"Fall"
1600,"Segment 3",3,1,0,0,0,"Winter"
1601,"Segment 1",1,0,1,0,0,"Spring"
1602,"Segment 2",2,0,1,0,0,"Spring"
1603,"Segment 2",2,1,0,0,0,"Winter"
1604,"Segment 1",1,0,0,1,0,"Summer"
1605,"Segment 1",1,0,0,1,0,"Summer"
1606,"Segment 2",2,1,0,0,0,"Winter"
1607,"Segment 2",2,0,1,0,0,"Spring"
1608,"Segment 3",3,0,0,0,1,"Fall"
1609,"Segment 1",1,0,0,0,1,"Fall"
1610,"Segment 1",1,0,0,0,1,"Fall"
1611,"Segment 3",3,0,1,0,0,"Spring"
1612,"Segment 1",1,1,0,0,0,"Winter"
1613,"Segment 1",1,0,0,1,0,"Summer"
1614,"Segment 1",1,0,0,1,0,"Summer"
1615,"Segment 3",3,0,0,1,0,"Summer"
1616,"Segment 2",2,0,0,0,1,"Fall"
1617,"Segment 3",3,0,1,0,0,"Spring"
1618,"Segment 1",1,1,0,0,0,"Winter"
1619,"Segment 4",4,0,0,1,0,"Summer"
1620,"Segment 4",4,1,0,0,0,"Winter"
1621,"Segment 3",3,1,0,0,0,"Winter"
1622,"Segment 2",2,0,0,1,0,"Summer"
1623,"Segment 1",1,1,0,0,0,"Winter"
1624,"Segment 2",2,0,0,1,0,"Summer"
1625,"Segment 2",2,1,0,0,0,"Winter"
1626,"Segment 3",3,1,0,0,0,"Winter"
1627,"Segment 3",3,0,0,1,0,"Summer"
1628,"Segment 2",2,1,0,0,0,"Winter"
1629,"Segment 3",3,1,0,0,0,"Winter"
1630,"Segment 3",3,0,1,0,0,"Spring"
1631,"Segment 2",2,0,0,1,0,"Summer"
1632,"Segment 2",2,0,0,1,0,"Summer"
1633,"Segment 1",1,0,0,1,0,"Summer"
1634,"Segment 4",4,0,1,0,0,"Spring"
1635,"Segment 1",1,0,0,1,0,"Summer"
1636,"Segment 2",2,0,0,1,0,"Summer"
1637,"Segment 2",2,0,0,0,1,"Fall"
1638,"Segment 2",2,0,1,0,0,"Spring"
1639,"Segment 2",2,0,1,0,0,"Spring"
1640,"Segment 3",3,0,0,1,0,"Summer"
1641,"Segment 2",2,0,1,0,0,"Spring"
1642,"Segment 2",2,0,0,1,0,"Summer"
1643,"Segment 1",1,0,1,0,0,"Spring"
1644,"Segment 3",3,0,0,1,0,"Summer"
