"Customer ID","Segment","Cluster","Prefers_Clothing","Prefers_Footwear","Prefers_Outerwear","Prefers_Accessories","Category","Item Purchased"
1971,"Segment 3",3,0,0,0,1,"Accessories","Belt"
1972,"Segment 2",2,0,0,0,1,"Accessories","Hat"
1973,"Segment 2",2,0,0,0,1,"Accessories","Backpack"
1974,"Segment 1",1,1,0,0,0,"Clothing","Skirt"
1975,"Segment 1",1,0,0,0,1,"Accessories","Gloves"
1976,"Segment 3",3,0,0,1,0,"Outerwear","Jacket"
1977,"Segment 3",3,0,0,0,1,"Accessories","Handbag"
1978,"Segment 3",3,0,1,0,0,"Footwear","Sandals"
1979,"Segment 4",4,0,0,0,1,"Accessories","Sunglasses"
1980,"Segment 4",4,1,0,0,0,"Clothing","Jeans"
1981,"Segment 4",4,0,1,0,0,"Footwear","Sandals"
1982,"Segment 4",4,0,1,0,0,"Footwear","Shoes"
1983,"Segment 3",3,0,0,0,1,"Accessories","Sunglasses"
1984,"Segment 4",4,0,0,0,1,"Accessories","Scarf"
1985,"Segment 3",3,1,0,0,0,"Clothing","Skirt"
1986,"Segment 3",3,0,0,0,1,"Accessories","Gloves"
1987,"Segment 2",2,0,0,1,0,"Outerwear","Coat"
1988,"Segment 2",2,0,0,0,1,"Accessories","Belt"
1989,"Segment 4",4,1,0,0,0,"Clothing","Pants"
1990,"Segment 1",1,0,0,0,1,"Accessories","Jewelry"
1991,"Segment 3",3,0,0,0,1,"Accessories","Backpack"
1992,"Segment 2",2,0,1,0,0,"Footwear","Sneakers"
1993,"Segment 1",1,1,0,0,0,"Clothing","Hoodie"
1994,"Segment 1",1,1,0,0,0,"Clothing","Blouse"
1995,"Segment 3",3,0,0,0,1,"Accessories","Sunglasses"
1996,"Segment 4",4,0,1,0,0,"Footwear","Boots"
1997,"Segment 2",2,0,1,0,0,"Footwear","Sneakers"
1998,"Segment 1",1,0,0,0,1,"Accessories","Backpack"
1999,"Segment 3",3,1,0,0,0,"Clothing","Pants"
2000,"Segment 4",4,1,0,0,0,"Clothing","Socks"
2001,"Segment 1",1,0,0,0,1,"Accessories","Belt"
2002,"Segment 3",3,0,0,0,1,"Accessories","Sunglasses"
2003,"Segment 3",3,1,0,0,0,"Clothing","Shirt"
2004,"Segment 4",4,0,1,0,0,"Footwear","Sneakers"
2005,"Segment 3",3,0,1,0,0,"Footwear","Shoes"
2006,"Segment 3",3,0,1,0,0,"Footwear","Sandals"
2007,"Segment 4",4,0,0,0,1,"Accessories","Scarf"
2008,"Segment 3",3,1,0,0,0,"Clothing","Shirt"
2009,"Segment 2",2,1,0,0,0,"Clothing","Skirt"
2010,"Segment 4",4,0,1,0,0,"Footwear","Boots"
2011,"Segment 1",1,1,0,0,0,"Clothing","Sweater"
2012,"Segment 4",4,0,1,0,0,"Footwear","Sandals"
2013,"Segment 3",3,1,0,0,0,"Clothing","Jeans"
2014,"Segment 1",1,0,0,0,1,"Accessories","Backpack"
2015,"Segment 2",2,1,0,0,0,"Clothing","Skirt"
2016,"Segment 4",4,0,0,0,1,"Accessories","Belt"
2017,"Segment 2",2,0,1,0,0,"Footwear","Shoes"
2018,"Segment 2",2,1,0,0,0,"Clothing","Socks"
2019,"Segment 4",4,0,0,0,1,"Accessories","Backpack"
2020,"Segment 1",1,1,0,0,0,"Clothing","Shirt"
2021,"Segment 1",1,1,0,0,0,"Clothing","Sweater"
2022,"Segment 2",2,0,0,0,1,"Accessories","Handbag"
2023,"Segment 2",2,0,0,0,1,"Accessories","Jewelry"
2024,"Segment 4",4,1,0,0,0,"Clothing","Socks"
2025,"Segment 2",2,1,0,0,0,"Clothing","Socks"
2026,"Segment 2",2,1,0,0,0,"Clothing","Shirt"
2027,"Segment 2",2,0,0,0,1,"Accessories","Scarf"
2028,"Segment 4",4,0,1,0,0,"Footwear","Shoes"
2029,"Segment 3",3,0,1,0,0,"Footwear","Shoes"
2030,"Segment 1",1,0,0,0,1,"Accessories","Scarf"
2031,"Segment 2",2,0,0,0,1,"Accessories","Sunglasses"
2032,"Segment 1",1,1,0,0,0,"Clothing","Socks"
2033,"Segment 2",2,1,0,0,0,"Clothing","Blouse"
2034,"Segment 2",2,1,0,0,0,"Clothing","Jeans"
2035,"Segment 2",2,1,0,0,0,"Clothing","Shorts"
2036,"Segment 4",4,1,0,0,0,"Clothing","T-shirt"
2037,"Segment 3",3,1,0,0,0,"Clothing","Blouse"
2038,"Segment 4",4,0,0,0,1,"Accessories","Belt"
2039,"Segment 4",4,1,0,0,0,"Clothing","Blouse"
2040,"Segment 3",3,1,0,0,0,"Clothing","T-shirt"
2041,"Segment 2",2,0,0,0,1,"Accessories","Jewelry"
2042,"Segment 2",2,0,0,1,0,"Outerwear","Jacket"
2043,"Segment 1",1,0,1,0,0,"Footwear","Shoes"
2044,"Segment 2",2,0,0,0,1,"Accessories","Gloves"
2045,"Segment 3",3,1,0,0,0,"Clothing","Jeans"
2046,"Segment 1",1,0,0,0,1,"Accessories","Jewelry"
2047,"Segment 2",2,1,0,0,0,"Clothing","Pants"
2048,"Segment 4",4,0,0,0,1,"Accessories","Jewelry"
2049,"Segment 4",4,0,1,0,0,"Footwear","Sneakers"
2050,"Segment 2",2,0,1,0,0,"Footwear","Boots"
2051,"Segment 3",3,0,0,0,1,"Accessories","Hat"
2052,"Segment 4",4,1,0,0,0,"Clothing","T-shirt"
2053,"Segment 2",2,0,0,0,1,"Accessories","Backpack"
2054,"Segment 1",1,0,0,0,1,"Accessories","Sunglasses"
2055,"Segment 2",2,1,0,0,0,"Clothing","Sweater"
2056,"Segment 3",3,0,0,0,1,"Accessories","Handbag"
2057,"Segment 2",2,0,0,0,1,"Accessories","Backpack"
2058,"Segment 2",2,1,0,0,0,"Clothing","Socks"
2059,"Segment 3",3,1,0,0,0,"Clothing","Shirt"
2060,"Segment 2",2,1,0,0,0,"Clothing","Shorts"
2061,"Segment 3",3,0,0,0,1,"Accessories","Belt"
2062,"Segment 3",3,1,0,0,0,"Clothing","Sweater"
2063,"Segment 3",3,0,0,1,0,"Outerwear","Coat"
2064,"Segment 4",4,1,0,0,0,"Clothing","Shorts"
2065,"Segment 3",3,0,1,0,0,"Footwear","Shoes"
2066,"Segment 3",3,0,1,0,0,"Footwear","Sneakers"
2067,"Segment 4",4,0,1,0,0,"Footwear","Sneakers"
2068,"Segment 2",2,1,0,0,0,"Clothing","Pants"
2069,"Segment 4",4,0,0,0,1,"Accessories","Jewelry"
2070,"Segment 3",3,1,0,0,0,"Clothing","T-shirt"
2071,"Segment 4",4,0,0,0,1,"Accessories","Jewelry"
2072,"Segment 4",4,0,0,1,0,"Outerwear","Jacket"
2073,"Segment 1",1,0,0,0,1,"Accessories","Backpack"
2074,"Segment 2",2,0,0,0,1,"Accessories","Belt"
2075,"Segment 3",3,0,0,0,1,"Accessories","Scarf"
2076,"Segment 1",1,1,0,0,0,"Clothing","Sweater"
2077,"Segment 2",2,0,0,0,1,"Accessories","Gloves"
2078,"Segment 2",2,0,0,0,1,"Accessories","Scarf"
2079,"Segment 2",2,1,0,0,0,"Clothing","Dress"
2080,"Segment 3",3,1,0,0,0,"Clothing","Jeans"
2081,"Segment 3",3,0,0,0,1,"Accessories","Sunglasses"
2082,"Segment 1",1,0,0,1,0,"Outerwear","Coat"
2083,"Segment 3",3,1,0,0,0,"Clothing","Jeans"
2084,"Segment 3",3,0,0,0,1,"Accessories","Scarf"
2085,"Segment 4",4,1,0,0,0,"Clothing","Blouse"
2086,"Segment 2",2,1,0,0,0,"Clothing","Jeans"
2087,"Segment 4",4,1,0,0,0,"Clothing","Dress"
2088,"Segment 4",4,0,0,0,1,"Accessories","Hat"
2089,"Segment 4",4,0,1,0,0,"Footwear","Sandals"
2090,"Segment 3",3,0,0,1,0,"Outerwear","Jacket"
2091,"Segment 4",4,1,0,0,0,"Clothing","Socks"
2092,"Segment 3",3,1,0,0,0,"Clothing","Jeans"
2093,"Segment 3",3,0,1,0,0,"Footwear","Sandals"
2094,"Segment 1",1,1,0,0,0,"Clothing","Dress"
2095,"Segment 2",2,1,0,0,0,"Clothing","Socks"
2096,"Segment 1",1,1,0,0,0,"Clothing","Hoodie"
2097,"Segment 1",1,1,0,0,0,"Clothing","Dress"
2098,"Segment 1",1,0,1,0,0,"Footwear","Sneakers"
2099,"Segment 2",2,1,0,0,0,"Clothing","T-shirt"
2100,"Segment 3",3,1,0,0,0,"Clothing","T-shirt"
2101,"Segment 2",2,1,0,0,0,"Clothing","Sweater"
2102,"Segment 2",2,1,0,0,0,"Clothing","Shirt"
2103,"Segment 1",1,0,0,0,1,"Accessories","Hat"
2104,"Segment 3",3,1,0,0,0,"Clothing","Pants"
2105,"Segment 4",4,0,1,0,0,"Footwear","Shoes"
2106,"Segment 2",2,0,0,0,1,"Accessories","Gloves"
2107,"Segment 2",2,0,0,0,1,"Accessories","Jewelry"
2108,"Segment 3",3,1,0,0,0,"Clothing","Pants"
2109,"Segment 2",2,1,0,0,0,"Clothing","Hoodie"
2110,"Segment 2",2,0,0,0,1,"Accessories","Jewelry"
2111,"Segment 4",4,1,0,0,0,"Clothing","Socks"
2112,"Segment 3",3,0,0,0,1,"Accessories","Sunglasses"
2113,"Segment 1",1,0,0,0,1,"Accessories","Belt"
2114,"Segment 2",2,1,0,0,0,"Clothing","Dress"
2115,"Segment 3",3,1,0,0,0,"Clothing","Shirt"
2116,"Segment 3",3,0,0,0,1,"Accessories","Scarf"
2117,"Segment 2",2,0,0,1,0,"Outerwear","Jacket"
2118,"Segment 1",1,1,0,0,0,"Clothing","Dress"
2119,"Segment 2",2,1,0,0,0,"Clothing","Socks"
2120,"Segment 2",2,0,0,0,1,"Accessories","Jewelry"
2121,"Segment 4",4,0,0,0,1,"Accessories","Scarf"
2122,"Segment 3",3,0,0,0,1,"Accessories","Backpack"
2123,"Segment 1",1,0,0,1,0,"Outerwear","Jacket"
2124,"Segment 4",4,0,0,1,0,"Outerwear","Coat"
2125,"Segment 1",1,1,0,0,0,"Clothing","Skirt"
2126,"Segment 4",4,0,0,1,0,"Outerwear","Coat"
2127,"Segment 2",2,0,1,0,0,"Footwear","Shoes"
2128,"Segment 2",2,0,1,0,0,"Footwear","Boots"
2129,"Segment 2",2,0,0,1,0,"Outerwear","Coat"
2130,"Segment 3",3,1,0,0,0,"Clothing","Skirt"
2131,"Segment 3",3,0,0,0,1,"Accessories","Backpack"
2132,"Segment 3",3,1,0,0,0,"Clothing","Shorts"
2133,"Segment 1",1,1,0,0,0,"Clothing","Skirt"
2134,"Segment 1",1,0,0,0,1,"Accessories","Hat"
2135,"Segment 2",2,0,1,0,0,"Footwear","Sandals"
2136,"Segment 1",1,0,0,0,1,"Accessories","Sunglasses"
2137,"Segment 3",3,0,0,0,1,"Accessories","Sunglasses"
2138,"Segment 1",1,1,0,0,0,"Clothing","Socks"
2139,"Segment 2",2,1,0,0,0,"Clothing","Sweater"
2140,"Segment 3",3,0,1,0,0,"Footwear","Boots"
2141,"Segment 4",4,0,0,0,1,"Accessories","Handbag"
2142,"Segment 1",1,1,0,0,0,"Clothing","Dress"
2143,"Segment 1",1,0,0,0,1,"Accessories","Hat"
2144,"Segment 4",4,0,1,0,0,"Footwear","Sandals"
2145,"Segment 2",2,0,1,0,0,"Footwear","Shoes"
2146,"Segment 1",1,1,0,0,0,"Clothing","Skirt"
2147,"Segment 2",2,0,0,0,1,"Accessories","Sunglasses"
2148,"Segment 1",1,1,0,0,0,"Clothing","Skirt"
2149,"Segment 1",1,1,0,0,0,"Clothing","T-shirt"
2150,"Segment 1",1,0,1,0,0,"Footwear","Sandals"
2151,"Segment 2",2,1,0,0,0,"Clothing","Shirt"
2152,"Segment 2",2,1,0,0,0,"Clothing","Jeans"
2153,"Segment 1",1,1,0,0,0,"Clothing","Shorts"
2154,"Segment 4",4,1,0,0,0,"Clothing","Shirt"
2155,"Segment 4",4,0,0,0,1,"Accessories","Scarf"
2156,"Segment 1",1,0,0,0,1,"Accessories","Handbag"
2157,"Segment 4",4,1,0,0,0,"Clothing","Skirt"
2158,"Segment 4",4,0,0,0,1,"Accessories","Handbag"
2159,"Segment 1",1,0,0,0,1,"Accessories","Gloves"
2160,"Segment 3",3,1,0,0,0,"Clothing","Shirt"
2161,"Segment 4",4,1,0,0,0,"Clothing","Blouse"
2162,"Segment 3",3,1,0,0,0,"Clothing","Dress"
2163,"Segment 2",2,1,0,0,0,"Clothing","Shorts"
2164,"Segment 4",4,0,1,0,0,"Footwear","Shoes"
2165,"Segment 1",1,0,1,0,0,"Footwear","Sandals"
2166,"Segment 1",1,1,0,0,0,"Clothing","Pants"
2167,"Segment 3",3,0,0,1,0,"Outerwear","Jacket"
2168,"Segment 1",1,1,0,0,0,"Clothing","Skirt"
2169,"Segment 1",1,0,0,0,1,"Accessories","Handbag"
2170,"Segment 3",3,0,0,1,0,"Outerwear","Coat"
2171,"Segment 2",2,1,0,0,0,"Clothing","Sweater"
2172,"Segment 4",4,1,0,0,0,"Clothing","Shorts"
2173,"Segment 3",3,1,0,0,0,"Clothing","Skirt"
2174,"Segment 1",1,0,0,0,1,"Accessories","Gloves"
2175,"Segment 3",3,0,0,0,1,"Accessories","Backpack"
2176,"Segment 2",2,1,0,0,0,"Clothing","Dress"
2177,"Segment 3",3,0,0,0,1,"Accessories","Belt"
2178,"Segment 3",3,0,0,0,1,"Accessories","Gloves"
2179,"Segment 1",1,0,0,0,1,"Accessories","Jewelry"
2180,"Segment 3",3,1,0,0,0,"Clothing","Socks"
2181,"Segment 1",1,0,0,1,0,"Outerwear","Coat"
2182,"Segment 3",3,0,0,0,1,"Accessories","Handbag"
2183,"Segment 3",3,1,0,0,0,"Clothing","Blouse"
2184,"Segment 1",1,1,0,0,0,"Clothing","Shorts"
2185,"Segment 3",3,0,1,0,0,"Footwear","Shoes"
2186,"Segment 2",2,1,0,0,0,"Clothing","Shorts"
2187,"Segment 2",2,0,1,0,0,"Footwear","Sandals"
2188,"Segment 1",1,1,0,0,0,"Clothing","Blouse"
2189,"Segment 1",1,0,0,1,0,"Outerwear","Coat"
2190,"Segment 4",4,1,0,0,0,"Clothing","Blouse"
2191,"Segment 1",1,0,0,0,1,"Accessories","Belt"
2192,"Segment 1",1,1,0,0,0,"Clothing","Blouse"
2193,"Segment 2",2,0,0,0,1,"Accessories","Scarf"
2194,"Segment 1",1,1,0,0,0,"Clothing","Shirt"
2195,"Segment 2",2,1,0,0,0,"Clothing","Socks"
2196,"Segment 4",4,1,0,0,0,"Clothing","Jeans"
2197,"Segment 1",1,1,0,0,0,"Clothing","Dress"
2198,"Segment 3",3,0,1,0,0,"Footwear","Boots"
2199,"Segment 4",4,0,0,0,1,"Accessories","Scarf"
2200,"Segment 1",1,0,0,0,1,"Accessories","Scarf"
2201,"Segment 4",4,0,0,0,1,"Accessories","Gloves"
2202,"Segment 1",1,1,0,0,0,"Clothing","Pants"
2203,"Segment 1",1,1,0,0,0,"Clothing","Dress"
2204,"Segment 4",4,1,0,0,0,"Clothing","Dress"
2205,"Segment 3",3,1,0,0,0,"Clothing","Jeans"
2206,"Segment 3",3,1,0,0,0,"Clothing","Sweater"
2207,"Segment 3",3,0,1,0,0,"Footwear","Sandals"
2208,"Segment 2",2,0,0,0,1,"Accessories","Handbag"
2209,"Segment 3",3,0,0,0,1,"Accessories","Scarf"
2210,"Segment 1",1,0,1,0,0,"Footwear","Sandals"
2211,"Segment 3",3,0,0,0,1,"Accessories","Sunglasses"
2212,"Segment 4",4,1,0,0,0,"Clothing","Sweater"
2213,"Segment 4",4,1,0,0,0,"Clothing","Pants"
2214,"Segment 4",4,0,0,0,1,"Accessories","Hat"
2215,"Segment 4",4,0,0,0,1,"Accessories","Belt"
2216,"Segment 3",3,0,1,0,0,"Footwear","Sandals"
2217,"Segment 1",1,1,0,0,0,"Clothing","Pants"
2218,"Segment 3",3,0,0,0,1,"Accessories","Jewelry"
2219,"Segment 4",4,0,0,0,1,"Accessories","Sunglasses"
2220,"Segment 3",3,1,0,0,0,"Clothing","Blouse"
2221,"Segment 1",1,0,0,0,1,"Accessories","Belt"
2222,"Segment 3",3,1,0,0,0,"Clothing","Shorts"
2223,"Segment 1",1,1,0,0,0,"Clothing","Pants"
2224,"Segment 1",1,0,1,0,0,"Footwear","Sandals"
2225,"Segment 1",1,0,0,0,1,"Accessories","Gloves"
2226,"Segment 1",1,0,0,0,1,"Accessories","Belt"
2227,"Segment 1",1,1,0,0,0,"Clothing","Shirt"
2228,"Segment 1",1,0,0,0,1,"Accessories","Scarf"
2229,"Segment 2",2,0,0,0,1,"Accessories","Gloves"
2230,"Segment 4",4,1,0,0,0,"Clothing","Pants"
2231,"Segment 2",2,0,1,0,0,"Footwear","Sneakers"
2232,"Segment 1",1,0,0,1,0,"Outerwear","Jacket"
2233,"Segment 4",4,0,1,0,0,"Footwear","Shoes"
2234,"Segment 1",1,1,0,0,0,"Clothing","Blouse"
2235,"Segment 1",1,0,1,0,0,"Footwear","Boots"
2236,"Segment 4",4,1,0,0,0,"Clothing","Socks"
2237,"Segment 3",3,1,0,0,0,"Clothing","T-shirt"
2238,"Segment 2",2,0,1,0,0,"Footwear","Sandals"
2239,"Segment 4",4,0,1,0,0,"Footwear","Sneakers"
2240,"Segment 4",4,0,0,0,1,"Accessories","Jewelry"
2241,"Segment 4",4,0,1,0,0,"Footwear","Sandals"
2242,"Segment 3",3,0,0,1,0,"Outerwear","Jacket"
2243,"Segment 3",3,1,0,0,0,"Clothing","Skirt"
2244,"Segment 2",2,1,0,0,0,"Clothing","Shirt"
2245,"Segment 1",1,1,0,0,0,"Clothing","Shorts"
2246,"Segment 4",4,1,0,0,0,"Clothing","Socks"
2247,"Segment 4",4,0,0,1,0,"Outerwear","Jacket"
2248,"Segment 1",1,0,0,0,1,"Accessories","Jewelry"
2249,"Segment 4",4,1,0,0,0,"Clothing","T-shirt"
2250,"Segment 1",1,0,0,0,1,"Accessories","Gloves"
2251,"Segment 4",4,0,1,0,0,"Footwear","Shoes"
2252,"Segment 3",3,0,1,0,0,"Footwear","Shoes"
2253,"Segment 4",4,0,1,0,0,"Footwear","Shoes"
2254,"Segment 2",2,1,0,0,0,"Clothing","Hoodie"
2255,"Segment 1",1,0,0,0,1,"Accessories","Belt"
2256,"Segment 1",1,0,0,1,0,"Outerwear","Coat"
2257,"Segment 1",1,1,0,0,0,"Clothing","Blouse"
2258,"Segment 1",1,1,0,0,0,"Clothing","Skirt"
2259,"Segment 1",1,1,0,0,0,"Clothing","T-shirt"
2260,"Segment 4",4,1,0,0,0,"Clothing","Jeans"
2261,"Segment 1",1,0,0,0,1,"Accessories","Scarf"
2262,"Segment 4",4,0,0,0,1,"Accessories","Backpack"
2263,"Segment 2",2,0,0,0,1,"Accessories","Backpack"
2264,"Segment 2",2,0,0,0,1,"Accessories","Scarf"
2265,"Segment 4",4,0,0,0,1,"Accessories","Hat"
2266,"Segment 4",4,0,0,1,0,"Outerwear","Coat"
2267,"Segment 1",1,1,0,0,0,"Clothing","Dress"
2268,"Segment 1",1,0,0,0,1,"Accessories","Gloves"
2269,"Segment 2",2,1,0,0,0,"Clothing","Sweater"
2270,"Segment 2",2,1,0,0,0,"Clothing","Skirt"
2271,"Segment 3",3,1,0,0,0,"Clothing","Blouse"
2272,"Segment 3",3,1,0,0,0,"Clothing","Dress"
2273,"Segment 1",1,0,0,1,0,"Outerwear","Jacket"
2274,"Segment 4",4,0,0,1,0,"Outerwear","Coat"
2275,"Segment 2",2,1,0,0,0,"Clothing","Dress"
2276,"Segment 1",1,1,0,0,0,"Clothing","Shorts"
2277,"Segment 1",1,1,0,0,0,"Clothing","Jeans"
2278,"Segment 1",1,0,0,0,1,"Accessories","Hat"
2279,"Segment 2",2,0,0,0,1,"Accessories","Gloves"
2280,"Segment 3",3,0,1,0,0,"Footwear","Sneakers"
2281,"Segment 3",3,0,1,0,0,"Footwear","Shoes"
2282,"Segment 3",3,1,0,0,0,"Clothing","Hoodie"
2283,"Segment 1",1,0,1,0,0,"Footwear","Sneakers"
2284,"Segment 1",1,0,0,0,1,"Accessories","Handbag"
2285,"Segment 1",1,1,0,0,0,"Clothing","Blouse"
2286,"Segment 4",4,0,0,0,1,"Accessories","Belt"
2287,"Segment 2",2,1,0,0,0,"Clothing","Socks"
2288,"Segment 2",2,1,0,0,0,"Clothing","Blouse"
2289,"Segment 3",3,0,0,0,1,"Accessories","Jewelry"
2290,"Segment 4",4,1,0,0,0,"Clothing","Shorts"
2291,"Segment 3",3,0,1,0,0,"Footwear","Boots"
2292,"Segment 1",1,0,0,1,0,"Outerwear","Coat"
2293,"Segment 2",2,1,0,0,0,"Clothing","T-shirt"
2294,"Segment 3",3,1,0,0,0,"Clothing","Sweater"
2295,"Segment 4",4,0,0,0,1,"Accessories","Sunglasses"
2296,"Segment 2",2,0,0,0,1,"Accessories","Hat"
2297,"Segment 3",3,0,0,0,1,"Accessories","Gloves"
2298,"Segment 4",4,1,0,0,0,"Clothing","Socks"
2299,"Segment 3",3,0,0,0,1,"Accessories","Handbag"
2300,"Segment 2",2,0,0,1,0,"Outerwear","Coat"
2301,"Segment 1",1,0,0,1,0,"Outerwear","Coat"
2302,"Segment 2",2,1,0,0,0,"Clothing","Pants"
2303,"Segment 2",2,0,0,0,1,"Accessories","Belt"
2304,"Segment 4",4,0,0,0,1,"Accessories","Sunglasses"
2305,"Segment 1",1,1,0,0,0,"Clothing","Hoodie"
2306,"Segment 2",2,0,0,0,1,"Accessories","Handbag"
2307,"Segment 3",3,0,0,0,1,"Accessories","Gloves"
2308,"Segment 3",3,1,0,0,0,"Clothing","Skirt"
2309,"Segment 4",4,0,0,0,1,"Accessories","Sunglasses"
2310,"Segment 4",4,1,0,0,0,"Clothing","Dress"
2311,"Segment 1",1,0,0,0,1,"Accessories","Gloves"
2312,"Segment 1",1,0,1,0,0,"Footwear","Sneakers"
2313,"Segment 1",1,1,0,0,0,"Clothing","T-shirt"
2314,"Segment 2",2,1,0,0,0,"Clothing","Dress"
2315,"Segment 4",4,0,0,0,1,"Accessories","Handbag"
2316,"Segment 4",4,1,0,0,0,"Clothing","Socks"
2317,"Segment 1",1,0,1,0,0,"Footwear","Sneakers"
2318,"Segment 1",1,0,0,1,0,"Outerwear","Jacket"
2319,"Segment 2",2,1,0,0,0,"Clothing","Hoodie"
2320,"Segment 1",1,0,1,0,0,"Footwear","Sandals"
2321,"Segment 3",3,0,1,0,0,"Footwear","Shoes"
2322,"Segment 2",2,0,1,0,0,"Footwear","Sandals"
2323,"Segment 4",4,0,0,1,0,"Outerwear","Coat"
2324,"Segment 4",4,0,0,0,1,"Accessories","Gloves"
2325,"Segment 2",2,0,0,1,0,"Outerwear","Coat"
2326,"Segment 1",1,0,1,0,0,"Footwear","Boots"
2327,"Segment 2",2,1,0,0,0,"Clothing","Skirt"
2328,"Segment 1",1,1,0,0,0,"Clothing","Skirt"
2329,"Segment 2",2,1,0,0,0,"Clothing","Pants"
2330,"Segment 4",4,0,0,0,1,"Accessories","Hat"
2331,"Segment 2",2,0,0,0,1,"Accessories","Backpack"
2332,"Segment 4",4,0,0,0,1,"Accessories","Scarf"
2333,"Segment 3",3,0,0,0,1,"Accessories","Scarf"
2334,"Segment 3",3,1,0,0,0,"Clothing","Shirt"
2335,"Segment 4",4,0,1,0,0,"Footwear","Boots"
2336,"Segment 1",1,0,0,1,0,"Outerwear","Coat"
2337,"Segment 3",3,0,0,0,1,"Accessories","Belt"
2338,"Segment 3",3,0,1,0,0,"Footwear","Boots"
2339,"Segment 4",4,0,1,0,0,"Footwear","Sneakers"
2340,"Segment 3",3,1,0,0,0,"Clothing","Shirt"
2341,"Segment 2",2,1,0,0,0,"Clothing","Blouse"
2342,"Segment 2",2,0,0,1,0,"Outerwear","Jacket"
2343,"Segment 1",1,1,0,0,0,"Clothing","Skirt"
2344,"Segment 2",2,1,0,0,0,"Clothing","Socks"
2345,"Segment 3",3,0,1,0,0,"Footwear","Sandals"
2346,"Segment 3",3,1,0,0,0,"Clothing","T-shirt"
2347,"Segment 3",3,0,0,1,0,"Outerwear","Jacket"
2348,"Segment 1",1,0,0,0,1,"Accessories","Belt"
2349,"Segment 4",4,0,1,0,0,"Footwear","Shoes"
2350,"Segment 2",2,1,0,0,0,"Clothing","Blouse"
2351,"Segment 2",2,0,1,0,0,"Footwear","Shoes"
2352,"Segment 1",1,1,0,0,0,"Clothing","Sweater"
2353,"Segment 2",2,0,1,0,0,"Footwear","Boots"
2354,"Segment 4",4,0,0,0,1,"Accessories","Handbag"
2355,"Segment 4",4,1,0,0,0,"Clothing","Blouse"
2356,"Segment 1",1,1,0,0,0,"Clothing","Skirt"
2357,"Segment 2",2,0,0,0,1,"Accessories","Backpack"
2358,"Segment 4",4,1,0,0,0,"Clothing","Shirt"
2359,"Segment 4",4,1,0,0,0,"Clothing","Sweater"
2360,"Segment 3",3,0,0,0,1,"Accessories","Scarf"
2361,"Segment 4",4,0,0,0,1,"Accessories","Handbag"
2362,"Segment 1",1,0,0,0,1,"Accessories","Scarf"
2363,"Segment 3",3,1,0,0,0,"Clothing","Jeans"
2364,"Segment 4",4,1,0,0,0,"Clothing","Socks"
2365,"Segment 4",4,0,0,0,1,"Accessories","Sunglasses"
2366,"Segment 3",3,0,1,0,0,"Footwear","Sneakers"
2367,"Segment 3",3,0,1,0,0,"Footwear","Shoes"
2368,"Segment 4",4,1,0,0,0,"Clothing","Socks"
2369,"Segment 3",3,0,0,0,1,"Accessories","Sunglasses"
2370,"Segment 1",1,1,0,0,0,"Clothing","Sweater"
2371,"Segment 4",4,0,1,0,0,"Footwear","Shoes"
2372,"Segment 2",2,1,0,0,0,"Clothing","Socks"
2373,"Segment 2",2,0,1,0,0,"Footwear","Boots"
2374,"Segment 1",1,1,0,0,0,"Clothing","Hoodie"
2375,"Segment 4",4,0,0,0,1,"Accessories","Gloves"
2376,"Segment 2",2,0,0,0,1,"Accessories","Backpack"
2377,"Segment 1",1,0,0,0,1,"Accessories","Gloves"
2378,"Segment 4",4,1,0,0,0,"Clothing","Blouse"
2379,"Segment 3",3,0,0,0,1,"Accessories","Scarf"
2380,"Segment 4",4,0,0,0,1,"Accessories","Hat"
2381,"Segment 3",3,0,0,0,1,"Accessories","Scarf"
2382,"Segment 2",2,0,1,0,0,"Footwear","Sandals"
2383,"Segment 1",1,1,0,0,0,"Clothing","Sweater"
2384,"Segment 4",4,0,0,0,1,"Accessories","Backpack"
2385,"Segment 3",3,1,0,0,0,"Clothing","Blouse"
2386,"Segment 2",2,0,0,0,1,"Accessories","Scarf"
2387,"Segment 3",3,1,0,0,0,"Clothing","Socks"
2388,"Segment 4",4,0,0,0,1,"Accessories","Hat"
2389,"Segment 1",1,1,0,0,0,"Clothing","Dress"
2390,"Segment 3",3,0,0,1,0,"Outerwear","Coat"
2391,"Segment 4",4,1,0,0,0,"Clothing","Shirt"
2392,"Segment 1",1,1,0,0,0,"Clothing","Shirt"
2393,"Segment 3",3,1,0,0,0,"Clothing","Jeans"
2394,"Segment 4",4,1,0,0,0,"Clothing","Socks"
2395,"Segment 3",3,0,1,0,0,"Footwear","Sandals"
2396,"Segment 4",4,1,0,0,0,"Clothing","Blouse"
2397,"Segment 3",3,1,0,0,0,"Clothing","Shirt"
2398,"Segment 2",2,0,0,0,1,"Accessories","Sunglasses"
2399,"Segment 4",4,0,0,1,0,"Outerwear","Jacket"
2400,"Segment 2",2,1,0,0,0,"Clothing","Dress"
2401,"Segment 4",4,0,0,0,1,"Accessories","Sunglasses"
2402,"Segment 4",4,0,1,0,0,"Footwear","Boots"
2403,"Segment 4",4,0,0,0,1,"Accessories","Scarf"
2404,"Segment 2",2,1,0,0,0,"Clothing","Shorts"
2405,"Segment 3",3,1,0,0,0,"Clothing","Shorts"
